imuDataRxTime,odomDataRxTime,uwbDataRxTime,aX,aY,aZ,wX,wY,wZ,qX,qY,qZ,qW,vXY,angleV,imuPosX,imuPosY,uwbPosX,uwbPosY,syncPosX,syncPosY,lightHousePosX,lightHousePosY,lightHousePosZ,d1,d2,d3
1702753029.520788035,1702753029.488083740,1702753029.452833778,0.222661,-0.339977,9.67257,-0.0607201,0.00319579,0.867125,-2.96642e-05,0.0022794,0.932291,0.361702,0,0.76,141.537,7.39966,114.102,26.9623,131.659,10.77,1.3083,0.0511,-0.872,532,409,590
1702753029.534473620,1702753029.488083740,1702753029.452833778,0.215478,-0.349553,9.63427,-0.0575243,0.00745685,0.863929,-2.96642e-05,0.0022794,0.932291,0.361702,0,0.73,141.537,7.39966,114.102,26.9623,131.659,10.77,1.3083,0.0511,-0.872,532,409,590
1702753029.550406205,1702753029.488083740,1702753029.452833778,0.270545,-0.167594,9.85453,-0.052198,0.00106526,0.842624,-2.96642e-05,0.0022794,0.932291,0.361702,0,0.73,141.537,7.39966,114.102,26.9623,131.659,10.77,1.3083,0.0511,-0.872,532,409,590
1702753029.564737248,1702753029.526986244,1702753029.552865830,0.37589,-0.0814029,9.62469,-0.0596548,-0.00532632,0.824515,-0.00380852,0.00249412,0.938023,0.346543,0,0.73,141.537,7.3997,118.932,30.1646,131.62,10.8303,1.3083,0.0513,-0.8719,532,404,594
1702753029.580733416,1702753029.564737248,1702753029.552865830,0.40462,-0.0885855,9.66539,-0.0617853,-0.00532632,0.815993,-0.00341242,0.00497239,0.943204,0.332159,0,0.7,141.53,7.3986,118.932,30.1646,131.613,10.8292,1.3083,0.0513,-0.8719,532,404,594
1702753029.606364794,1702753029.571773124,1702753029.552865830,0.296881,-0.172383,9.77553,-0.0649811,0.00745685,0.775513,-0.002798,0.00534809,0.94412,0.329547,0,0.7,141.537,7.39977,118.932,30.1646,131.62,10.8303,1.3083,0.0512,-0.872,532,404,594
1702753029.621678170,1702753029.571773124,1702753029.552865830,0.323217,-0.158017,9.61033,-0.0585895,0.00745685,0.739294,-0.002798,0.00534809,0.94412,0.329547,0,0.76,141.537,7.39977,118.932,30.1646,131.62,10.8303,1.3084,0.0513,-0.8718,532,404,594
1702753029.636678880,1702753029.612841836,1702753029.552865830,0.1652,-0.174777,9.79707,-0.0596548,-0.00213053,0.729706,-0.00365849,0.0072279,0.949056,0.315002,0,0.64,141.537,7.39978,118.932,30.1646,131.62,10.8303,1.3084,0.0513,-0.8718,532,404,594
1702753029.651732090,1702753029.612841836,1702753029.552865830,0.289698,-0.189142,9.76355,-0.0671117,0.00852212,0.717988,-0.00365849,0.0072279,0.949056,0.315002,0,0.64,141.537,7.39978,118.932,30.1646,131.62,10.8303,1.3084,0.0512,-0.8719,532,404,594
1702753029.667620050,1702753029.612841836,1702753029.652844507,0.402226,-0.232238,9.70131,-0.0681769,-0.00426106,0.722249,-0.00365849,0.0072279,0.949056,0.315002,0,0.64,141.537,7.39978,114.726,25.7322,131.567,10.8766,1.3084,0.0512,-0.8719,527,403,583
1702753029.683805801,1702753029.642988797,1702753029.652844507,0.328006,-0.272939,9.71328,-0.0639159,-0.00532632,0.725445,-0.00424418,0.00691327,0.952323,0.304984,0,0.64,141.537,7.39974,114.726,25.7322,131.567,10.8766,1.3082,0.0513,-0.8723,527,403,583
1702753029.708503846,1702753029.642988797,1702753029.652844507,0.272939,-0.208296,9.69652,-0.0671117,0.00426106,0.715858,-0.00424418,0.00691327,0.952323,0.304984,0,0.64,141.537,7.39974,114.726,25.7322,131.567,10.8766,1.3082,0.0513,-0.8723,527,403,583
1702753029.723601389,1702753029.674919884,1702753029.652844507,0.282516,-0.141258,9.73961,-0.0617853,-0.00106526,0.70414,-0.00309726,0.00430933,0.955648,0.294463,0,0.64,141.537,7.39974,114.726,25.7322,131.567,10.8766,1.3082,0.0513,-0.872,527,403,583
1702753029.738871599,1702753029.714808221,1702753029.652844507,0.373495,-0.177171,9.68455,-0.0660464,0.00532632,0.691357,-0.00500653,0.00563032,0.959571,0.281366,0,0.64,141.537,7.39974,114.726,25.7322,131.567,10.8766,1.3082,0.0513,-0.872,527,403,583
1702753029.754867767,1702753029.714808221,1702753029.752837475,0.272939,-0.203507,9.68933,-0.0628506,0.00958738,0.6839,-0.00500653,0.00563032,0.959571,0.281366,0,0.64,141.537,7.39974,105.885,25.7091,131.488,10.9226,1.3081,0.0512,-0.8722,527,414,580
1702753029.770502852,1702753029.714808221,1702753029.752837475,0.241814,-0.282516,9.7444,-0.0596548,0.00426106,0.676443,-0.00500653,0.00563032,0.959571,0.281366,0,0.64,141.537,7.39974,105.885,25.7091,131.488,10.9226,1.3081,0.0512,-0.8722,527,414,580
1702753029.785759937,1702753029.762015059,1702753029.752837475,0.265756,-0.244209,9.64384,-0.0617853,0.00213053,0.676443,-0.00534797,0.00511161,0.963828,0.266423,0,0.58,141.537,7.39974,105.885,25.7091,131.488,10.9226,1.3082,0.0515,-0.8724,527,414,580
1702753029.811353106,1702753029.762015059,1702753029.752837475,0.179565,-0.19393,9.75637,-0.0671117,-0.00639159,0.66366,-0.00534797,0.00511161,0.963828,0.266423,0,0.58,141.537,7.39974,105.885,25.7091,131.488,10.9226,1.3082,0.0515,-0.8726,527,414,580
1702753029.825848941,1702753029.811353106,1702753029.752837475,0.277727,-0.222661,9.56005,-0.0671117,-0.0191748,0.661529,-0.00824631,0.00505922,0.967888,0.251197,0,0.58,141.536,7.39951,105.885,25.7091,131.486,10.9224,1.3082,0.0515,-0.8726,527,414,580
1702753029.841736901,1702753029.811353106,1702753029.752837475,0.505177,-0.268151,9.81862,-0.0703074,-0.00213053,0.651942,-0.00824631,0.00505922,0.967888,0.251197,0,0.58,141.536,7.39951,105.885,25.7091,131.486,10.9224,1.3082,0.0514,-0.8727,527,414,580
1702753029.857667152,1702753029.811353106,1702753029.852835693,0.407014,-0.169988,9.65342,-0.0649811,0.00532632,0.64342,-0.00824631,0.00505922,0.967888,0.251197,0,0.58,141.536,7.39951,106.279,30.2098,131.408,10.9823,1.3082,0.0514,-0.8727,523,409,581
1702753029.872726195,1702753029.816861523,1702753029.852835693,0.248997,-0.232238,9.59357,-0.0617853,0.00852212,0.634898,-0.00767484,0.00489603,0.968328,0.249515,0,0.53,141.537,7.39974,106.279,30.2098,131.409,10.9825,1.3083,0.0516,-0.8727,523,409,581
1702753029.888654989,1702753029.816861523,1702753029.852835693,0.217872,-0.208296,9.71567,-0.0713727,0.00106526,0.633832,-0.00767484,0.00489603,0.968328,0.249515,0,0.58,141.537,7.39974,106.279,30.2098,131.409,10.9825,1.3083,0.0516,-0.8727,523,409,581
1702753029.911619074,1702753029.880056363,1702753029.852835693,0.294487,-0.167594,9.70609,-0.0671117,0.00106526,0.631702,-0.00610299,0.00449406,0.973003,0.230668,0,0.58,141.537,7.39974,106.279,30.2098,131.409,10.9825,1.3083,0.0516,-0.8728,523,409,581
1702753029.927427118,1702753029.880056363,1702753029.852835693,0.265756,-0.198719,9.65582,-0.0639159,-0.00958738,0.629571,-0.00610299,0.00449406,0.973003,0.230668,0,0.53,141.537,7.39974,106.279,30.2098,131.409,10.9825,1.3083,0.0516,-0.8728,523,409,581
1702753029.941729869,1702753029.880056363,1702753029.852835693,0.356736,-0.203507,9.77792,-0.0649811,-0.00426106,0.613592,-0.00610299,0.00449406,0.973003,0.230668,0,0.53,141.537,7.39974,106.279,30.2098,131.409,10.9825,1.3081,0.0516,-0.8728,523,409,581
1702753029.957726329,1702753029.918773950,1702753029.952827787,0.299275,-0.126893,9.74919,-0.0585895,-0.00639159,0.60507,-0.00561076,0.00568565,0.975621,0.219316,0,0.53,141.537,7.39977,111.179,31.5812,131.346,11.0465,1.3081,0.0516,-0.8728,527,409,587
1702753029.973608456,1702753029.957726329,1702753029.952827787,0.280122,-0.251391,9.76355,-0.0639159,-0.00319579,0.604005,-0.00430622,0.00642254,0.978052,0.208216,0,0.53,141.535,7.39945,111.179,31.5812,131.345,11.0462,1.3079,0.0515,-0.8728,527,409,587
1702753029.988852124,1702753029.964988830,1702753029.952827787,0.28491,-0.241814,9.67976,-0.0692422,-0.00852212,0.604005,-0.00457198,0.00575009,0.978486,0.206184,0,0.53,141.537,7.39979,111.179,31.5812,131.346,11.0465,1.3079,0.0515,-0.8728,527,409,587
1702753030.012559084,1702753029.964988830,1702753029.952827787,0.349553,-0.268151,9.56962,-0.0596548,0.00639159,0.596548,-0.00457198,0.00575009,0.978486,0.206184,0,0.53,141.537,7.39979,111.179,31.5812,131.346,11.0465,1.3079,0.0514,-0.8729,527,409,587
1702753030.030616753,1702753029.996242083,1702753029.952827787,0.253785,-0.107739,9.72525,-0.0607201,0.0106526,0.593352,-0.00485088,0.00299204,0.980296,0.197453,0,0.67,141.537,7.39978,111.179,31.5812,131.346,11.0465,1.308,0.0514,-0.8728,527,409,587
1702753030.045605504,1702753029.996242083,1702753029.952827787,0.320823,-0.19393,9.71806,-0.0628506,0.00213053,0.600809,-0.00485088,0.00299204,0.980296,0.197453,0,0.53,141.537,7.39978,111.179,31.5812,131.346,11.0465,1.308,0.0514,-0.8728,527,409,587
1702753030.061487923,1702753029.996242083,1702753030.052850505,0.31364,-0.222661,9.63666,-0.0628506,0.00745685,0.591222,-0.00485088,0.00299204,0.980296,0.197453,0,0.53,141.537,7.39978,111.18,27.4428,131.284,11.0974,1.308,0.0515,-0.8729,529,412,584
1702753030.074543216,1702753030.037777754,1702753030.052850505,0.347159,-0.222661,9.69412,-0.0596548,0.0170442,0.591222,-0.00388416,0.00429586,0.982547,0.185923,0,0.53,141.537,7.39979,111.18,27.4428,131.284,11.0974,1.308,0.0515,-0.8729,529,412,584
1702753030.089530217,1702753030.037777754,1702753030.052850505,0.263362,-0.215478,9.73961,-0.0596548,0.00319579,0.595483,-0.00388416,0.00429586,0.982547,0.185923,0,0.53,141.537,7.39979,111.18,27.4428,131.284,11.0974,1.308,0.0515,-0.8729,529,412,584
1702753030.112497511,1702753030.066880257,1702753030.052850505,0.215478,-0.215478,9.67018,-0.0575243,0.00958738,0.598679,-0.00367038,0.00342205,0.984042,0.177867,0,0.53,141.537,7.39979,111.18,27.4428,131.284,11.0974,1.308,0.0516,-0.873,529,412,584
1702753030.128741013,1702753030.112497511,1702753030.052850505,0.258574,-0.102951,9.76355,-0.0585895,0.00319579,0.589091,-0.00687071,0.00433314,0.986234,0.165158,0,0.64,141.535,7.3995,111.18,27.4428,131.282,11.0971,1.308,0.0516,-0.8728,529,412,584
1702753030.143603181,1702753030.112497511,1702753030.052850505,0.337582,-0.136469,9.7875,-0.056459,-0.0117179,0.575243,-0.00687071,0.00433314,0.986234,0.165158,0,0.64,141.535,7.3995,111.18,27.4428,131.282,11.0971,1.308,0.0516,-0.8728,529,412,584
1702753030.160687558,1702753030.112497511,1702753030.152849890,0.361524,-0.126893,9.76355,-0.0575243,0.00106526,0.543285,-0.00687071,0.00433314,0.986234,0.165158,0,0.64,141.535,7.3995,116.409,25.9959,131.236,11.1434,1.3081,0.0515,-0.8727,534,413,588
1702753030.176502309,1702753030.119765262,1702753030.152849890,0.347159,-0.117316,9.7875,-0.0575243,0.00426106,0.506001,-0.00675341,0.00507828,0.986565,0.163151,0,0.44,141.537,7.3998,116.409,25.9959,131.238,11.1437,1.3081,0.0515,-0.8727,534,413,588
1702753030.193553728,1702753030.119765262,1702753030.152849890,0.241814,-0.112527,9.72525,-0.0607201,0.0138484,0.470847,-0.00675341,0.00507828,0.986565,0.163151,0,0.53,141.537,7.3998,116.409,25.9959,131.238,11.1437,1.3084,0.0516,-0.8729,534,413,588
1702753030.217553230,1702753030.183877102,1702753030.152849890,0.304064,-0.11971,9.65103,-0.0639159,0,0.418649,-0.00299166,0.00826015,0.989098,0.146994,0,0.53,141.537,7.3998,116.409,25.9959,131.238,11.1437,1.3084,0.0516,-0.8729,534,413,588
1702753030.232600607,1702753030.183877102,1702753030.152849890,0.390255,-0.150835,9.72285,-0.0607201,-0.00426106,0.385626,-0.00299166,0.00826015,0.989098,0.146994,0,0.41,141.537,7.3998,116.409,25.9959,131.238,11.1437,1.3083,0.0515,-0.8731,534,413,588
1702753030.246558608,1702753030.183877102,1702753030.152849890,0.301669,-0.155623,9.65342,-0.0617853,-0.00106526,0.366451,-0.00299166,0.00826015,0.989098,0.146994,0,0.41,141.537,7.3998,116.409,25.9959,131.238,11.1437,1.3083,0.0515,-0.8731,534,413,588
1702753030.261479109,1702753030.223872772,1702753030.252858609,0.234632,-0.136469,9.70849,-0.0617853,0.00639159,0.343015,-0.00197376,0.00975479,0.990222,0.139148,0,0.41,141.537,7.39979,115.383,24.7557,131.188,11.186,1.3081,0.0518,-0.873,535,416,587
1702753030.276864528,1702753030.261479109,1702753030.252858609,0.304064,-0.148441,9.73961,-0.0585895,-0.00745685,0.320645,-0.00415376,0.00821106,0.991073,0.133002,0,0.41,141.537,7.39979,115.383,24.7557,131.188,11.186,1.3081,0.0518,-0.873,535,416,587
1702753030.290663571,1702753030.267870110,1702753030.252858609,0.296881,-0.141258,9.65342,-0.0617853,-0.00532632,0.307861,-0.00413754,0.00758431,0.9912,0.132087,0,0.41,141.537,7.39979,115.383,24.7557,131.188,11.186,1.308,0.0519,-0.8729,535,416,587
1702753030.313690365,1702753030.267870110,1702753030.252858609,0.361524,-0.153229,9.72525,-0.0628506,0.00319579,0.291882,-0.00413754,0.00758431,0.9912,0.132087,0,0.23,141.537,7.39979,115.383,24.7557,131.188,11.186,1.308,0.0519,-0.8729,535,416,587
1702753030.328750575,1702753030.297890196,1702753030.252858609,0.275333,-0.174777,9.68933,-0.0607201,0.00213053,0.271642,-0.00405629,0.00766874,0.991741,0.12796,0,0.23,141.537,7.39979,115.383,24.7557,131.188,11.186,1.3081,0.0518,-0.8731,535,416,587
1702753030.344610826,1702753030.297890196,1702753030.252858609,0.282516,-0.124498,9.71567,-0.0607201,0,0.243946,-0.00405629,0.00766874,0.991741,0.12796,0,0.2,141.537,7.39979,115.383,24.7557,131.188,11.186,1.3081,0.0518,-0.8731,535,416,587
1702753030.360612828,1702753030.297890196,1702753030.352851285,0.287304,-0.114922,9.70609,-0.0607201,-0.00106526,0.221575,-0.00405629,0.00766874,0.991741,0.12796,0,0.2,141.537,7.39979,119.887,20.0769,131.153,11.2136,1.3081,0.0518,-0.873,535,411,583
1702753030.375729329,1702753030.335649950,1702753030.352851285,0.282516,-0.169988,9.77313,-0.0617853,0.00213053,0.214118,-0.00447915,0.00718392,0.992323,0.123383,0,0.2,141.537,7.39979,119.887,20.0769,131.153,11.2136,1.3081,0.0518,-0.873,535,411,583
1702753030.391730164,1702753030.335649950,1702753030.352851285,0.260968,-0.208296,9.663,-0.0639159,0,0.208792,-0.00447915,0.00718392,0.992323,0.123383,0,0.17,141.537,7.39979,119.887,20.0769,131.153,11.2136,1.3083,0.0515,-0.8729,535,411,583
1702753030.412748541,1702753030.366871412,1702753030.352851285,0.287304,-0.172383,9.70849,-0.0596548,-0.00745685,0.194943,-0.00498161,0.00898531,0.992679,0.120341,0,0.17,141.537,7.39979,119.887,20.0769,131.153,11.2136,1.3082,0.0515,-0.8729,535,411,583
1702753030.427632293,1702753030.412748541,1702753030.352851285,0.380678,-0.155623,9.67257,-0.0607201,-0.00532632,0.190682,-0.00448511,0.00503373,0.993177,0.116426,0,0.14,141.537,7.39979,119.887,20.0769,131.153,11.2136,1.3082,0.0515,-0.8729,535,411,583
1702753030.443749211,1702753030.412748541,1702753030.352851285,0.3304,-0.11971,9.73004,-0.0649811,0,0.18216,-0.00448511,0.00503373,0.993177,0.116426,0,0.14,141.537,7.39979,119.887,20.0769,131.153,11.2136,1.3081,0.0516,-0.8728,535,411,583
1702753030.457373254,1702753030.412748541,1702753030.452835504,0.294487,-0.155623,9.7037,-0.0628506,0.00213053,0.169377,-0.00448511,0.00503373,0.993177,0.116426,0,0.14,141.537,7.39979,118.719,19.4135,131.115,11.2391,1.3081,0.0516,-0.8728,533,410,580
1702753030.472489464,1702753030.418768834,1702753030.452835504,0.222661,-0.177171,9.69891,-0.0617853,-0.00213053,0.152333,-0.0039048,0.00521243,0.993234,0.115943,0,0.11,141.537,7.39979,118.719,19.4135,131.115,11.2391,1.3081,0.0516,-0.8728,533,410,580
1702753030.488468132,1702753030.418768834,1702753030.452835504,0.258574,-0.155623,9.68215,-0.0607201,-0.00639159,0.144876,-0.0039048,0.00521243,0.993234,0.115943,0,0.11,141.537,7.39979,118.719,19.4135,131.115,11.2391,1.3081,0.0517,-0.8729,533,410,580
1702753030.510531551,1702753030.463879463,1702753030.452835504,0.323217,-0.174777,9.67976,-0.0628506,-0.00319579,0.137419,-0.00497244,0.00671446,0.993595,0.112695,0,0.11,141.537,7.39979,118.719,19.4135,131.115,11.2391,1.3081,0.0518,-0.8731,533,410,580
1702753030.525533428,1702753030.463879463,1702753030.452835504,0.263362,-0.205901,9.67976,-0.0596548,0,0.132093,-0.00497244,0.00671446,0.993595,0.112695,0,0.05,141.537,7.39979,118.719,19.4135,131.115,11.2391,1.3081,0.0518,-0.8731,533,410,580
1702753030.542669429,1702753030.463879463,1702753030.452835504,0.260968,-0.198719,9.70849,-0.0628506,-0.00639159,0.126766,-0.00497244,0.00671446,0.993595,0.112695,0,0.11,141.537,7.39979,118.719,19.4135,131.115,11.2391,1.308,0.0516,-0.8731,533,410,580
1702753030.557630764,1702753030.532830345,1702753030.552865514,0.299275,-0.148441,9.69173,-0.0617853,-0.00532632,0.118244,-0.0067678,0.00472223,0.994006,0.109012,0,0.11,141.537,7.39978,110.603,25.8939,131.051,11.2846,1.308,0.0516,-0.8731,531,417,583
1702753030.573625183,1702753030.532830345,1702753030.552865514,0.332794,-0.172383,9.74201,-0.0607201,-0.00532632,0.116114,-0.0067678,0.00472223,0.994006,0.109012,0,0.11,141.537,7.39978,110.603,25.8939,131.051,11.2846,1.3083,0.0517,-0.873,531,417,583
1702753030.589501184,1702753030.532830345,1702753030.552865514,0.349553,-0.189142,9.7037,-0.0660464,-0.00106526,0.120375,-0.0067678,0.00472223,0.994006,0.109012,0,0.11,141.537,7.39978,110.603,25.8939,131.051,11.2846,1.3083,0.0517,-0.873,531,417,583
1702753030.612378645,1702753030.564771348,1702753030.552865514,0.232238,-0.179565,9.70849,-0.0585895,-0.00213053,0.104396,-0.00576836,0.00528083,0.994166,0.107578,0,0.11,141.537,7.39978,110.603,25.8939,131.051,11.2846,1.3081,0.0518,-0.873,531,417,583
1702753030.628360521,1702753030.596765435,1702753030.552865514,0.234632,-0.0909797,9.74201,-0.0585895,-0.00532632,0.0894822,-0.00410939,0.00509793,0.994321,0.106219,0,0.08,141.537,7.39978,110.603,25.8939,131.051,11.2846,1.3081,0.0518,-0.873,531,417,583
1702753030.642625939,1702753030.596765435,1702753030.552865514,0.328006,-0.172383,9.68215,-0.0617853,-0.00745685,0.0916127,-0.00410939,0.00509793,0.994321,0.106219,0,0.08,141.537,7.39978,110.603,25.8939,131.051,11.2846,1.3081,0.0518,-0.873,531,417,583
1702753030.658753358,1702753030.596765435,1702753030.652881232,0.411803,-0.251391,9.71806,-0.0639159,-0.00639159,0.092678,-0.00410939,0.00509793,0.994321,0.106219,0,0.08,141.537,7.39978,118.9,19.4548,131.013,11.31,1.3081,0.0518,-0.873,533,410,580
1702753030.675471109,1702753030.649827482,1702753030.652881232,0.342371,-0.177171,9.69412,-0.0575243,-0.00532632,0.0873517,-0.00438155,0.00586133,0.994496,0.104518,0,0.05,141.537,7.39978,118.9,19.4548,131.013,11.31,1.3082,0.0517,-0.873,533,410,580
1702753030.691733861,1702753030.649827482,1702753030.652881232,0.268151,-0.1652,9.663,-0.0607201,-0.00106526,0.0916127,-0.00438155,0.00586133,0.994496,0.104518,0,0.05,141.537,7.39978,118.9,19.4548,131.013,11.31,1.3082,0.0517,-0.873,533,410,580
1702753030.715473197,1702753030.691733861,1702753030.652881232,0.25618,-0.215478,9.72046,-0.0639159,-0.00532632,0.1012,-0.00367621,0.00578109,0.994629,0.103275,0,0.05,141.537,7.39978,118.9,19.4548,131.013,11.31,1.3085,0.0516,-0.8731,533,410,580
1702753030.730670490,1702753030.691733861,1702753030.652881232,0.275333,-0.181959,9.75158,-0.0617853,-0.00213053,0.0894822,-0.00367621,0.00578109,0.994629,0.103275,0,0.05,141.537,7.39978,118.9,19.4548,131.013,11.31,1.3082,0.0517,-0.873,533,410,580
1702753030.744618283,1702753030.691733861,1702753030.652881232,0.258574,-0.150835,9.67976,-0.0575243,-0.00426106,0.0830906,-0.00367621,0.00578109,0.994629,0.103275,0,0.05,141.537,7.39978,118.9,19.4548,131.013,11.31,1.3082,0.0517,-0.873,533,410,580
1702753030.759356785,1702753030.698873862,1702753030.752829867,0.323217,-0.136469,9.72285,-0.0617853,-0.00852212,0.0809601,-0.00429863,0.00542486,0.994654,0.103029,0,0.05,141.537,7.39978,108.501,25.3995,130.943,11.3538,1.3082,0.0517,-0.873,529,417,580
1702753030.774610078,1702753030.698873862,1702753030.752829867,0.325611,-0.208296,9.73722,-0.0628506,-0.00745685,0.0756338,-0.00429863,0.00542486,0.994654,0.103029,0,0.05,141.537,7.39978,108.501,25.3995,130.943,11.3538,1.3082,0.0517,-0.8731,529,417,580
1702753030.788479412,1702753030.698873862,1702753030.752829867,0.316035,-0.184354,9.68455,-0.0628506,-0.00319579,0.0628506,-0.00429863,0.00542486,0.994654,0.103029,0,0.05,141.537,7.39978,108.501,25.3995,130.943,11.3538,1.3082,0.0517,-0.8731,529,417,580
1702753030.802484081,1702753030.765883994,1702753030.752829867,0.205901,-0.138864,9.68694,-0.0607201,0,0.0479369,-0.00503472,0.00680869,0.994839,0.101111,0,0.05,141.537,7.39978,108.501,25.3995,130.943,11.3538,1.3087,0.0517,-0.8729,529,417,580
1702753030.816559040,1702753030.765883994,1702753030.752829867,0.217872,-0.126893,9.7037,-0.0617853,-0.00426106,0.0330232,-0.00503472,0.00680869,0.994839,0.101111,0,0,141.537,7.39978,108.501,25.3995,130.943,11.3538,1.3087,0.0517,-0.8729,529,417,580
1702753030.830536875,1702753030.765883994,1702753030.752829867,0.332794,-0.122104,9.64624,-0.0607201,-0.00639159,0.0234358,-0.00503472,0.00680869,0.994839,0.101111,0,0,141.537,7.39978,108.501,25.3995,130.943,11.3538,1.3086,0.0518,-0.8729,529,417,580
1702753030.844233251,1702753030.808654289,1702753030.752829867,0.349553,-0.23942,9.69412,-0.0617853,-0.00319579,0.0245011,-0.00558112,0.00597921,0.994896,0.100571,0,0,141.537,7.39978,108.501,25.3995,130.943,11.3538,1.3086,0.0518,-0.8729,529,417,580
1702753030.857753169,1702753030.844233251,1702753030.852859586,0.292093,-0.229843,9.71088,-0.0639159,-0.00106526,0.0287621,-0.00437012,0.00589088,0.994895,0.100644,0,0,141.537,7.39978,116.061,30.4547,130.897,11.4131,1.3086,0.0517,-0.8728,535,416,593
1702753030.872576546,1702753030.849794169,1702753030.852859586,0.220267,-0.225055,9.71088,-0.0607201,-0.00426106,0.0340885,-0.00456694,0.00536159,0.994897,0.100653,0,0,141.537,7.39978,116.061,30.4547,130.897,11.4131,1.3086,0.0517,-0.8728,535,416,593
1702753030.886517631,1702753030.849794169,1702753030.852859586,0.268151,-0.129287,9.71567,-0.0585895,-0.00852212,0.0319579,-0.00456694,0.00536159,0.994897,0.100653,0,0,141.537,7.39978,116.061,30.4547,130.897,11.4131,1.3086,0.0517,-0.8728,535,416,593
1702753030.900257174,1702753030.849794169,1702753030.852859586,0.337582,-0.146046,9.65103,-0.0617853,-0.00852212,0.0319579,-0.00456694,0.00536159,0.994897,0.100653,0,0,141.537,7.39978,116.061,30.4547,130.897,11.4131,1.3085,0.0516,-0.8732,535,416,593
1702753030.914495758,1702753030.886517631,1702753030.852859586,0.335188,-0.174777,9.68933,-0.0628506,-0.00106526,0.0298274,-0.00620579,0.00565156,0.994889,0.100629,0,0,141.537,7.39978,116.061,30.4547,130.897,11.4131,1.3085,0.0516,-0.8732,535,416,593
1702753030.928428385,1702753030.886517631,1702753030.852859586,0.277727,-0.208296,9.68215,-0.0628506,-0.00213053,0.0266316,-0.00620579,0.00565156,0.994889,0.100629,0,0,141.537,7.39978,116.061,30.4547,130.897,11.4131,1.3084,0.0518,-0.8731,535,416,593
1702753030.941652553,1702753030.886517631,1702753030.852859586,0.270545,-0.213084,9.70849,-0.0617853,-0.00532632,0.0298274,-0.00620579,0.00565156,0.994889,0.100629,0,0,141.537,7.39978,116.061,30.4547,130.897,11.4131,1.3084,0.0518,-0.8731,535,416,593
1702753030.955613763,1702753030.928428385,1702753030.952855179,0.272939,-0.19393,9.70849,-0.0617853,-0.00745685,0.0330232,-0.00476972,0.00491863,0.994899,0.100646,0,0,141.537,7.39978,122.864,16.1414,130.872,11.4278,1.3085,0.0518,-0.873,538,412,582
1702753030.969488931,1702753030.928428385,1702753030.952855179,0.289698,-0.143652,9.71088,-0.0607201,-0.00639159,0.0330232,-0.00476972,0.00491863,0.994899,0.100646,0,0,141.537,7.39978,122.864,16.1414,130.872,11.4278,1.3085,0.0518,-0.873,538,412,582
1702753030.983627474,1702753030.928428385,1702753030.952855179,0.299275,-0.158017,9.68694,-0.0617853,-0.00426106,0.0298274,-0.00476972,0.00491863,0.994899,0.100646,0,0,141.537,7.39978,122.864,16.1414,130.872,11.4278,1.3085,0.0518,-0.873,538,412,582
1702753030.997522767,1702753030.975499015,1702753030.952855179,0.277727,-0.172383,9.67497,-0.0628506,-0.00426106,0.0308927,-0.0050726,0.00653598,0.994892,0.100608,0,0,141.537,7.39978,122.864,16.1414,130.872,11.4278,1.3083,0.0518,-0.8728,538,412,582
1702753031.011418935,1702753030.975499015,1702753030.952855179,0.280122,-0.191536,9.67976,-0.0617853,-0.00639159,0.0308927,-0.0050726,0.00653598,0.994892,0.100608,0,0,141.537,7.39978,122.864,16.1414,130.872,11.4278,1.3083,0.0518,-0.8728,538,412,582
1702753031.025363228,1702753030.975499015,1702753030.952855179,0.308852,-0.19393,9.68455,-0.0617853,-0.00639159,0.0308927,-0.0050726,0.00653598,0.994892,0.100608,0,0,141.537,7.39978,122.864,16.1414,130.872,11.4278,1.3084,0.0516,-0.8729,538,412,582
1702753031.039473771,1702753031.016952144,1702753030.952855179,0.311246,-0.189142,9.68694,-0.0617853,-0.00639159,0.0308927,-0.00535035,0.00466496,0.9949,0.10062,0,0,141.537,7.39978,122.864,16.1414,130.872,11.4278,1.3084,0.0516,-0.8729,538,412,582
1702753031.053497397,1702753031.016952144,1702753031.052852522,0.28491,-0.158017,9.7037,-0.0617853,-0.00426106,0.0308927,-0.00535035,0.00466496,0.9949,0.10062,0,0,141.537,7.39978,121.745,15.4457,130.844,11.4403,1.3085,0.0517,-0.8728,537,412,580
1702753031.067371690,1702753031.016952144,1702753031.052852522,0.299275,-0.198719,9.7037,-0.0617853,-0.00639159,0.0298274,-0.00535035,0.00466496,0.9949,0.10062,0,0,141.537,7.39978,121.745,15.4457,130.844,11.4403,1.3085,0.0517,-0.8728,537,412,580
1702753031.081492442,1702753031.059576023,1702753031.052852522,0.304064,-0.184354,9.71806,-0.0617853,-0.00532632,0.0287621,-0.00476986,0.00562162,0.994898,0.100612,0,0,141.537,7.39978,121.745,15.4457,130.844,11.4403,1.3085,0.0518,-0.8728,537,412,580
1702753031.095430610,1702753031.059576023,1702753031.052852522,0.292093,-0.215478,9.70609,-0.0607201,-0.00426106,0.0298274,-0.00476986,0.00562162,0.994898,0.100612,0,0,141.537,7.39978,121.745,15.4457,130.844,11.4403,1.3085,0.0518,-0.8728,537,412,580
